"Date","headline_inflation","core_inflation","rpd","rpd_cov"
"2014/01/31 00:00:00",5.924596050269287,5.245346869712364,2.0205088017105464,2.4338746418589734
"2014/02/28 00:00:00",5.861456483126119,5.351170568561869,1.8339509415848385,1.8966968150013996
"2014/03/31 00:00:00",6.1403508771929864,5.6291390728476784,1.7524364426333676,1.553711411499987
"2014/04/30 00:00:00",6.11888111888112,5.610561056105595,1.7830902464636587,1.5828364803928088
"2014/05/31 00:00:00",6.479859894921191,5.601317957166387,2.0137373478651863,2.0764080641790272
"2014/06/30 00:00:00",6.818181818181813,5.573770491803302,2.0814812531474858,2.0188700900859384
"2014/07/31 00:00:00",6.401384083044974,5.709624796084839,1.900790489840102,1.757925156587145
"2014/08/31 00:00:00",6.551724137931032,5.7003257328990316,2.021509913652318,1.9824201955857064
"2014/09/30 00:00:00",6.185567010309285,5.6726094003241485,2.19907227540628,2.2604030296471276
"2014/10/31 00:00:00",5.821917808219169,5.6634304207119754,2.0991880360065025,2.238541164132676
"2014/11/30 00:00:00",5.641025641025649,5.8158319870759385,2.1484706256741646,2.417856305017822
"2014/12/31 00:00:00",5.460750853242317,5.806451612903203,2.259859468447562,3.177196003590851
"2015/01/31 00:00:00",4.576271186440678,5.787781350482305,2.703295316358348,7.529287792694528
"2015/02/28 00:00:00",4.0268456375838895,5.714285714285722,3.2034094601863456,14.318770275022498
"2015/03/31 00:00:00",3.9669421487603245,5.64263322884014,2.992883080352401,11.413834198824976
"2015/04/30 00:00:00",4.612850082372304,5.624999999999986,2.363323972730367,5.467746796934171
"2015/05/31 00:00:00",4.60526315789474,5.772230889235573,2.3757189338425757,5.218789369358843
"2015/06/30 00:00:00",4.582651391162031,5.434782608695656,2.1972226769885426,4.101236024126856
"2015/07/31 00:00:00",5.0406504065040565,5.246913580246911,2.190886715641576,4.163598316695642
"2015/08/31 00:00:00",4.530744336569569,5.238828967642519,2.294375805558996,5.458021400449449
"2015/09/30 00:00:00",4.530744336569569,5.214723926380358,2.3378144633917892,5.3483215064281
"2015/10/31 00:00:00",4.692556634304211,5.206738131699851,2.321808219461776,4.393119099695961
"2015/11/30 00:00:00",4.854368932038838,5.038167938931309,2.2197476229734407,3.7957132515010867
"2015/12/31 00:00:00",5.01618122977348,5.182926829268311,2.0923451929692853,2.7496774654863096
"2016/01/31 00:00:00",6.158833063209073,5.623100303951361,2.3816556355326752,2.557592566597328
"2016/02/29 00:00:00",7.096774193548399,5.705705705705725,2.9853809105948264,3.7579033663629753
"2016/03/31 00:00:00",6.2003179650238565,5.489614243323416,2.5856118864517983,3.10731819246183
"2016/04/30 00:00:00",6.141732283464577,5.473372781065095,2.846870864962588,4.292484200449469
"2016/05/31 00:00:00",6.132075471698116,5.30973451327435,2.6760999553258604,3.7911173166368366
"2016/06/30 00:00:00",6.25978090766823,5.44918998527244,2.708771123209511,3.463065318176541
"2016/07/31 00:00:00",6.037151702786375,5.718475073313783,2.752645695594571,3.740139228827198
"2016/08/31 00:00:00",5.882352941176492,5.710102489019036,2.8774668604953204,4.583725043502408
"2016/09/30 00:00:00",6.037151702786375,5.685131195335288,2.866707546438643,4.132070546627538
"2016/10/31 00:00:00",6.491499227202468,5.676855895196482,2.7144523571642223,3.387672579820751
"2016/11/30 00:00:00",6.635802469135797,5.668604651162795,2.594844266372846,3.1116387628320203
"2016/12/31 00:00:00",6.7796610169491345,5.79710144927536,2.4540044441326443,2.8294677224754894
"2017/01/31 00:00:00",6.564885496183194,5.467625899280577,2.395674003437406,3.1792873719455295
"2017/02/28 00:00:00",6.174698795180717,5.255681818181813,2.349037041103349,3.0056649792930576
"2017/03/31 00:00:00",6.287425149700596,4.922644163150494,2.420493382430447,3.2514420313008023
"2017/04/30 00:00:00",5.341246290801166,4.768583450210386,2.083879474616536,2.9290227598524137
"2017/05/31 00:00:00",5.481481481481481,4.761904761904745,2.1894329067854232,3.1574344594606045
"2017/06/30 00:00:00",5.154639175257742,4.888268156424573,2.1835543725893074,3.4174189372893338
"2017/07/31 00:00:00",4.525547445255455,4.715672676837727,2.5453869578519224,4.822841257088498
"2017/08/31 00:00:00",4.824561403508781,4.57063711911357,2.487325046075322,4.255768947711957
"2017/09/30 00:00:00",5.109489051094897,4.689655172413794,2.828735336462872,4.989619977504493
"2017/10/31 00:00:00",4.789550072568943,4.545454545454561,2.70863128326271,4.929553138154531
"2017/11/30 00:00:00",4.630969609261953,4.401650618982117,2.704831443778398,5.2435343146385085
"2017/12/31 00:00:00",4.761904761904773,4.246575342465746,2.7976050184154024,5.570825872207474
"2018/01/31 00:00:00",4.297994269340961,4.092769440654848,2.6772077130186314,5.382497430196485
"2018/02/28 00:00:00",4.113475177304977,4.183535762483132,2.5222544350120986,4.839588995743999
"2018/03/31 00:00:00",3.6619718309859053,4.0214477211796265,2.4183188703395513,4.862559376786139
"2018/04/30 00:00:00",4.507042253521121,4.551539491298513,2.4355340463702913,3.998164419812586
"2018/05/31 00:00:00",4.353932584269657,4.411764705882362,2.4312080000262415,4.196774554978529
"2018/06/30 00:00:00",4.481792717086819,4.1278295605859086,2.567112172187668,4.9748457666919315
"2018/07/31 00:00:00",5.167597765363126,4.2384105960264975,3.1032117876911434,7.053731495290058
"2018/08/31 00:00:00",4.881450488145049,4.2384105960264975,2.9012242906275496,6.418282889166575
"2018/09/30 00:00:00",4.861111111111114,4.0843214756258135,2.642250249582039,4.692479031453712
"2018/10/31 00:00:00",5.124653739612199,4.216073781291158,2.723177619942822,5.36781034366725
"2018/11/30 00:00:00",5.117565698478572,4.479578392621846,2.594307870624096,5.004883226346081
"2018/12/31 00:00:00",4.545454545454561,4.467805519053883,2.171536787764604,2.7089648919342717
"2019/01/31 00:00:00",3.983516483516496,4.325032765399726,2.1501871659201326,3.207292980840818
"2019/02/28 00:00:00",3.9509536784741073,4.274611398963728,2.0061645665780037,3.024838484776331
"2019/03/31 00:00:00",4.619565217391312,4.510309278350519,2.1924392854811625,2.8460002074655084
"2019/04/30 00:00:00",4.312668463611871,4.097311139564667,2.278044872499092,3.4390808147543352
"2019/05/31 00:00:00",4.576043068640658,4.097311139564667,2.238850592595835,3.093054573354155
"2019/06/30 00:00:00",4.557640750670245,4.347826086956516,1.9091263159313578,2.1847188216890467
"2019/07/31 00:00:00",3.8512616201859373,4.066073697585779,1.9330276790444147,2.6961581869483435
"2019/08/31 00:00:00",4.388297872340431,4.193138500635314,1.918125288319791,2.5372543628898896
"2019/09/30 00:00:00",4.105960264900659,4.050632911392398,1.8265848797173252,2.45129405251197
"2019/10/31 00:00:00",3.557312252964408,4.045512010113782,1.8739578891145274,3.4863373202320935
"2019/11/30 00:00:00",3.55263157894737,3.7831021437578727,1.9240366748065374,3.8588500149823055
"2019/12/31 00:00:00",3.9525691699604693,3.773584905660371,1.7486398984527924,2.295506891446838
"2020/01/31 00:00:00",4.623513870541601,3.7688442211055246,2.2171706748496236,3.0364601141985315
"2020/02/29 00:00:00",4.7182175622542815,3.8509316770186217,2.109097194763545,2.910441519080616
"2020/03/31 00:00:00",4.155844155844164,3.699136868064116,1.9331961952170957,2.821968070838427
"2020/04/30 00:00:00",3.1007751937984267,3.3210332103321036,2.4114460888373768,7.5744449718811575
"2020/05/31 00:00:00",1.9305019305019329,3.075030750307505,2.9775272807946087,25.80713365676759
"2020/06/30 00:00:00",2.1794871794871966,3.0637254901960915,2.6415935176772334,16.751227648866752
"2020/07/31 00:00:00",3.196930946291559,3.296703296703285,2.095431747099689,3.8756916199797784
"2020/08/31 00:00:00",3.0573248407643234,3.41463414634147,2.0261229885616645,3.7149368253364874
"2020/09/30 00:00:00",3.053435114503827,3.2846715328467297,2.228530094141379,4.270414870269621
"2020/10/31 00:00:00",3.30788804071247,3.280680437424067,2.3797399503016567,5.021310703493602
"2020/11/30 00:00:00",3.1766200762388905,3.280680437424067,2.4201432518771977,5.605552303994278
"2020/12/31 00:00:00",3.041825095057021,3.2727272727272663,2.545996276206008,6.7228666416685465
"2021/01/31 00:00:00",3.156565656565661,3.268765133171911,2.304697217335133,4.9636645273632745
"2021/02/28 00:00:00",2.8785982478097623,2.5119617224880386,2.0373947378421002,3.3618639367776217
"2021/03/31 00:00:00",3.2418952618453716,2.4970273483947807,1.897928480895299,2.6148425518554643
"2021/04/30 00:00:00",4.3859649122806985,2.8571428571428754,2.36467145069278,5.110054550347133
"2021/05/31 00:00:00",5.303030303030297,3.1026252983293716,2.9905971790319987,11.018849798072228
"2021/06/30 00:00:00",4.767879548306155,3.0915576694411584,2.62778467125385,7.3587478966391675
"2021/07/31 00:00:00",4.708798017348201,2.9550827423167902,2.321539470089927,4.495848167652019
"2021/08/31 00:00:00",4.820766378244741,3.066037735849065,2.498240750066494,5.470087220395045
"2021/09/30 00:00:00",4.938271604938265,3.1802120141342556,2.576702068731805,5.556648551696316
"2021/10/31 00:00:00",5.049261083743843,3.294117647058826,2.6996418927540082,6.250537893669683
"2021/11/30 00:00:00",5.418719211822648,3.294117647058826,3.259267393336767,10.415105925937196
"2021/12/31 00:00:00",5.904059040590397,3.403755868544607,3.607070276850815,12.192248257520534
"2022/01/31 00:00:00",5.6303549571603355,3.5169988276670523,3.283437067627279,9.10845679345961
"2022/02/28 00:00:00",5.596107055961056,3.5005834305717514,3.1590715801201252,8.081049422808206
"2022/03/31 00:00:00",5.917874396135275,3.712296983758705,3.36715070092214,8.980498869084215
"2022/04/30 00:00:00",5.882352941176478,3.9351851851851904,3.1146514908515504,7.386640668282011
"2022/05/31 00:00:00",6.47482014388487,4.166666666666657,3.295357029369325,7.842135611742871
"2022/06/30 00:00:00",7.544910179640723,4.382929642445205,4.048404891331871,11.681129429229909
"2022/07/31 00:00:00",7.810650887573956,4.592422502870264,4.587796093701997,17.62673373950752
"2022/08/31 00:00:00",7.665094339622641,4.462242562929049,4.400821049069237,12.46982579568645
"2022/09/30 00:00:00",7.529411764705898,4.6803652968036715,3.968468646578506,8.641445736377996
"2022/10/31 00:00:00",7.502930832356398,5.011389521640112,3.8592541643198888,7.4771948671825035
"2022/11/30 00:00:00",7.476635514018696,5.011389521640112,3.5676506090204585,5.921707856134349
"2022/12/31 00:00:00",7.2009291521486745,4.880817253121464,3.365515869212068,5.314610095831222
"2023/01/31 00:00:00",6.836616454229443,4.869762174405423,3.2255338946882115,4.609583335971848
"2023/02/28 00:00:00",7.027649769585253,5.18602029312288,2.973914355661377,3.7964261179059493
"2023/03/31 00:00:00",7.069555302166492,5.257270693512297,2.9570148927065727,3.8889375283550276
"2023/04/30 00:00:00",6.802721088435376,5.233853006681514,3.0206670601904206,4.31090336903081
"2023/05/31 00:00:00",6.306306306306311,5.111111111111114,2.916039985224318,4.036031678183377
"2023/06/30 00:00:00",5.34521158129175,4.972375690607734,3.229409337889075,6.141433141427312
"2023/07/31 00:00:00",4.720087815587277,4.720087815587277,3.5470947992680864,9.934371864377333
"2023/08/31 00:00:00",4.819277108433752,4.819277108433752,3.3236769997563766,7.341997748748384
"2023/09/30 00:00:00",5.361050328227563,4.580152671755727,2.8581980027420286,3.9225571767075524
"2023/10/31 00:00:00",5.997818974918204,4.338394793926241,2.9287537721801913,4.175860111149104
"2023/11/30 00:00:00",5.543478260869563,4.555314533622564,2.91961157536952,4.553619774098292
"2023/12/31 00:00:00",5.200433369447438,4.545454545454547,2.9630212233985356,4.623145749064229
"2024/01/31 00:00:00",5.422993492407798,4.5356371490280765,2.671486018591429,3.583462497053604
"2024/02/29 00:00:00",5.597416576964463,5.03751339764203,2.6241034941968064,3.894858651152723
"2024/03/31 00:00:00",5.3248136315229,4.888416578108405,2.5454508120144457,4.115292159003668
"2024/04/30 00:00:00",5.201698513800409,4.656084656084673,2.5710730622339053,3.779572554840146
"2024/05/31 00:00:00",5.190677966101688,4.545454545454561,2.4266399094540367,3.6144799820900655
"2024/06/30 00:00:00",5.073995771670198,4.526315789473685,2.271808260836072,3.460611592181655
"2024/07/31 00:00:00",4.612159329140454,4.402515723270412,2.0786342104838416,2.93791613183313
"2024/08/31 00:00:00",4.388714733542315,4.075235109717852,2.0583413984868795,3.064484489116353
"2024/09/30 00:00:00",3.8421599169262635,4.066736183524483,2.4595839987154116,5.791606896851027
"2024/10/31 00:00:00",2.7777777777777857,3.9501039501039514,2.6432764669865483,12.67639793402452
"2024/11/30 00:00:00",2.8836251287332857,3.734439834024883,2.5183933304251744,9.086134291160382
"2024/12/31 00:00:00",2.986611740473748,3.5196687370600444,2.270348386956017,6.845739014057774
"2025/01/31 00:00:00",3.1893004115226375,3.5123966942148854,2.1180707894473385,5.060684570147098
"2025/02/28 00:00:00",3.1600407747196755,3.367346938775512,2.194955196389607,5.014143273563837
"2025/03/31 00:00:00",2.7300303336703564,3.1408308004052543,2.203438916257559,6.941033826957545
"2025/04/30 00:00:00",2.8254288597376416,3.033367037411523,2.2483198116795586,8.681440466847093
"2025/05/31 00:00:00",2.819738167170186,3.033367037411523,2.44068695378951,9.729113604947853
"2025/06/30 00:00:00",3.0181086519114757,2.920443101711996,2.3677108242458225,7.728410628025376
"2025/07/31 00:00:00",3.507014028056105,3.0120481927710756,2.3723504629922254,5.5356484323478305
"2025/08/31 00:00:00",3.3033033033033092,3.11244979919681,2.2340182034173415,5.2925262627488285
"2025/09/30 00:00:00",3.4000000000000057,3.206412825651313,2.0176060123485433,4.180668571327207
"2025/10/31 00:00:00",3.603603603603588,3.0999999999999943,2.0979883673296364,4.088568422796673
"2025/11/30 00:00:00",3.5035035035035094,3.200000000000003,2.1142864996685056,4.394672602460498
